Major,Department,Ratio
mcb cell and developmental biology,Chemistry,0.3662769190564053
mcb cell and developmental biology,Psychology,1.2750965526522922
mcb cell and developmental biology,Sociology,0.6386565350164946
mcb cell and developmental biology,Physical Education,0.80489834675475
mcb cell and developmental biology,History,0.7456831787068615
mcb cell and developmental biology,Physics,1.224977441160302
mcb cell and developmental biology,Political Science,0.15430846640361073
mcb cell and developmental biology,"Env Sci, Policy, & Mgmt",0.507093233824701
mcb cell and developmental biology,Statistics,0.2435838256117204
mcb cell and developmental biology,Molecular & Cell Biology,11.762050110359597
mcb cell and developmental biology,English,0.3590545258274191
mcb cell and developmental biology,Music,1.178483255121464
mcb cell and developmental biology,Anthropology,0.3027708215917432
mcb cell and developmental biology,Biology,0.8365022082823967
mcb cell and developmental biology,Integrative Biology,4.647118824669711
mcb cell and developmental biology,Electrical Engineering,0.19645645419215388
mcb cell and developmental biology,Public Health,4.269514061552973
mcb cell and developmental biology,Nutritional Science & Tox,3.087624260922387
mcb cell and developmental biology,Philosophy,0.3304781194961823
mcb cell and developmental biology,Mechanical Engineering,0.1675919783982258
mcb cell and developmental biology,Education,2.3798677079527466
philosophy,Computer Science,0.22580398829172138
philosophy,Mathematics,0.1139032182852813
philosophy,Business Admin-Undergrad,0.052522144780584826
philosophy,Economics,0.11326323606658335
philosophy,Chemistry,0.14727918073946367
philosophy,Psychology,0.44435182895458664
philosophy,Sociology,0.3497404834614137
philosophy,Physical Education,0.25891834930572377
philosophy,History,1.0394371581974435
philosophy,Physics,0.2401234188638092
philosophy,Political Science,0.6049593285141557
philosophy,"Env Sci, Policy, & Mgmt",0.28546157568453445
philosophy,Statistics,0.04244263628083007
philosophy,Molecular & Cell Biology,0.5159449825904718
philosophy,English,0.8580004253538326
philosophy,Music,0.8213671172058689
philosophy,Anthropology,0.6330662633281903
philosophy,Biology,0.26908462644049125
philosophy,Integrative Biology,0.3421374294731221
philosophy,Electrical Engineering,0.06846209767302333
philosophy,Public Health,0.2060115176553533
philosophy,Nutritional Science & Tox,0.07506908879621026
philosophy,Philosophy,48.45635427112772
philosophy,Mechanical Engineering,0.0
philosophy,Education,0.5971304430863256
history,Computer Science,0.1081331356214307
history,Mathematics,0.033117235272372536
history,Business Admin-Undergrad,0.10689529025828277
history,Economics,0.31696242604095626
history,Chemistry,0.0
history,Psychology,0.09043636342599959
history,Sociology,0.38825815785143725
history,Physical Education,1.0539231487158096
history,History,19.34177337544494
history,Physics,0.08145155617847272
history,Political Science,1.4364452778375767
history,"Env Sci, Policy, & Mgmt",0.6224822905896236
history,Statistics,0.17276209657923783
history,Molecular & Cell Biology,0.21876521838913177
history,English,0.6002695707114781
history,Music,0.2985144809228378
history,Anthropology,0.38653296959157346
history,Biology,0.0
history,Integrative Biology,0.13926651314236338
history,Electrical Engineering,0.06966847824875942
history,Public Health,0.13976111770451283
history,Nutritional Science & Tox,0.5347432448611101
history,Philosophy,0.0
history,Mechanical Engineering,0.0
history,Education,3.139538254729205
chemical biology,Computer Science,0.5919971136639149
chemical biology,Mathematics,1.0436214870656126
chemical biology,Business Admin-Undergrad,0.0
chemical biology,Economics,0.0923428501107556
chemical biology,Chemistry,8.58142072585291
chemical biology,Psychology,0.35422682270544464
chemical biology,Sociology,0.3110633005845044
chemical biology,Physical Education,0.8443784285593722
chemical biology,History,0.4842554289955148
chemical biology,Physics,1.6096744008070407
chemical biology,Political Science,0.2630505503750964
chemical biology,"Env Sci, Policy, & Mgmt",0.22165251759034438
chemical biology,Statistics,0.46137642262925865
chemical biology,Molecular & Cell Biology,4.066253456910083
chemical biology,English,0.4080549081756316
chemical biology,Music,1.2755348173079375
chemical biology,Anthropology,0.48172618720079236
chemical biology,Biology,4.899556192258215
chemical biology,Integrative Biology,0.7438470231368585
chemical biology,Electrical Engineering,0.1488446547055848
chemical biology,Public Health,0.5225421553705196
chemical biology,Nutritional Science & Tox,1.7136948223548987
chemical biology,Philosophy,0.18778933143136
chemical biology,Mechanical Engineering,0.09523167713687417
chemical biology,Education,0.5409299307958478
anthropology,Computer Science,0.061212523157268744
anthropology,Mathematics,0.0562414893278945
anthropology,Business Admin-Undergrad,0.12102359545451465
anthropology,Economics,0.16311600705349596
anthropology,Chemistry,0.2714931930239689
anthropology,Psychology,0.409557196961634
anthropology,Sociology,0.6593611109646602
anthropology,Physical Education,1.1559316080912019
anthropology,History,0.9409368788670123
anthropology,Physics,0.23054243456999135
anthropology,Political Science,0.6040541524615161
anthropology,"Env Sci, Policy, & Mgmt",0.7047555110416187
anthropology,Statistics,0.24449498705415826
anthropology,Molecular & Cell Biology,0.2972151894723167
anthropology,English,0.5560420462314895
anthropology,Music,0.47315661863978975
anthropology,Anthropology,31.435765707340625
anthropology,Biology,0.1550088496452705
anthropology,Integrative Biology,0.9460398548623387
anthropology,Electrical Engineering,0.0
anthropology,Public Health,0.7911664269058456
anthropology,Nutritional Science & Tox,0.4324428805966227
anthropology,Philosophy,0.3980571863258255
anthropology,Mechanical Engineering,0.0
anthropology,Education,1.2612705368930615
chemistry,Computer Science,0.5683418060603231
chemistry,Mathematics,1.5054042366615399
chemistry,Business Admin-Undergrad,0.12147800194558292
chemistry,Economics,0.2619655322290939
chemistry,Chemistry,10.355477535167056
chemistry,Psychology,0.20554747932617676
chemistry,Sociology,0.22061226991808824
chemistry,Physical Education,0.3368530964997495
chemistry,History,0.3863740124964214
chemistry,Physics,2.6843333883498666
chemistry,Political Science,0.1399205055186683
chemistry,"Env Sci, Policy, & Mgmt",0.47160110125605187
chemistry,Statistics,0.5399085796725367
chemistry,Molecular & Cell Biology,0.9447152810135924
chemistry,English,0.12402884746979684
chemistry,Music,1.3569519333063165
chemistry,Anthropology,0.43926400048704467
chemistry,Biology,1.555908603448147
chemistry,Integrative Biology,0.474795972215016
chemistry,Electrical Engineering,0.23751806601955025
chemistry,Public Health,0.7941370142409113
chemistry,Nutritional Science & Tox,1.909892912452268
chemistry,Philosophy,0.29966382675217024
chemistry,Mechanical Engineering,0.30393088447938565
chemistry,Education,0.3452744239122433
mcb neurobiology,Computer Science,0.2778817560686577
mcb neurobiology,Mathematics,0.26477125458012557
mcb neurobiology,Business Admin-Undergrad,0.06104460600913254
mcb neurobiology,Economics,0.06582089945001447
mcb neurobiology,Chemistry,0.2396482367353084
mcb neurobiology,Psychology,2.134677364960198
mcb neurobiology,Sociology,0.4803982489809607
mcb neurobiology,Physical Education,0.8275616674035775
mcb neurobiology,History,0.431464480761203
mcb neurobiology,Physics,0.9768039454157974
mcb neurobiology,Political Science,0.09374967204143897
mcb neurobiology,"Env Sci, Policy, & Mgmt",0.3791791495885136
mcb neurobiology,Statistics,0.2959773277244301
mcb neurobiology,Molecular & Cell Biology,14.941636898340168
mcb neurobiology,English,0.8725702438975769
mcb neurobiology,Music,1.772913173742479
mcb neurobiology,Anthropology,0.3678951115190238
mcb neurobiology,Biology,0.7036816834840016
mcb neurobiology,Integrative Biology,2.624516855218727
mcb neurobiology,Electrical Engineering,0.0
mcb neurobiology,Public Health,2.8732776198271157
mcb neurobiology,Nutritional Science & Tox,1.3960017720291478
mcb neurobiology,Philosophy,0.3011715692767095
mcb neurobiology,Mechanical Engineering,0.10182003215892206
mcb neurobiology,Education,0.34701165371809106
mcb immunology,Computer Science,0.31189608368570226
mcb immunology,Mathematics,0.019104478797531296
mcb immunology,Business Admin-Undergrad,0.2158279748671046
mcb immunology,Economics,0.2659599240801093
mcb immunology,Chemistry,0.24208430521546404
mcb immunology,Psychology,0.5217040533088159
mcb immunology,Sociology,0.3732935274556385
mcb immunology,Physical Education,0.759976349296343
mcb immunology,History,0.7845307140651605
mcb immunology,Physics,1.0807079410617688
mcb immunology,Political Science,0.33145929155693005
mcb immunology,"Env Sci, Policy, & Mgmt",0.43091277244374443
mcb immunology,Statistics,0.4983099863213086
mcb immunology,Molecular & Cell Biology,16.557441525165128
mcb immunology,English,0.4407200405962984
mcb immunology,Music,0.9643497030472971
mcb immunology,Anthropology,0.5202887663540959
mcb immunology,Biology,0.1579632749879377
mcb immunology,Integrative Biology,3.052891848452418
mcb immunology,Electrical Engineering,0.0
mcb immunology,Public Health,4.514976691892673
mcb immunology,Nutritional Science & Tox,3.172932871305131
mcb immunology,Philosophy,0.30423303376745114
mcb immunology,Mechanical Engineering,0.2057101030910878
mcb immunology,Education,1.0516172733388145
society and environment,Computer Science,0.0960086901671373
society and environment,Mathematics,0.3920527982700686
society and environment,Business Admin-Undergrad,0.4429116459463137
society and environment,Economics,0.40934249071260637
society and environment,Chemistry,0.39033783390766846
society and environment,Psychology,0.39255906036457355
society and environment,Sociology,0.9575684684080428
society and environment,Physical Education,1.2476691252072425
society and environment,History,0.80498783829111
society and environment,Physics,0.048212524778391934
society and environment,Political Science,0.7287906382621641
society and environment,"Env Sci, Policy, & Mgmt",12.92057895888435
society and environment,Statistics,0.0
society and environment,Molecular & Cell Biology,0.20718520813281005
society and environment,English,0.19380518082470863
society and environment,Music,0.49474785938606436
society and environment,Anthropology,1.8303621193697457
society and environment,Biology,0.48624679562779777
society and environment,Integrative Biology,0.6594732408514521
society and environment,Electrical Engineering,0.0
society and environment,Public Health,1.323630715783026
society and environment,Nutritional Science & Tox,0.6330467618434001
society and environment,Philosophy,0.4162214647109675
society and environment,Mechanical Engineering,0.0
society and environment,Education,0.719359230002301
interdisciplinary studies,Computer Science,0.3063491018541625
interdisciplinary studies,Mathematics,0.1407353336691775
interdisciplinary studies,Business Admin-Undergrad,0.9463818599309746
interdisciplinary studies,Economics,0.4898060692302169
interdisciplinary studies,Chemistry,0.0
interdisciplinary studies,Psychology,1.152957818903695
interdisciplinary studies,Sociology,2.5207504424207974
interdisciplinary studies,Physical Education,2.799226459732708
interdisciplinary studies,History,1.3378091349655084
interdisciplinary studies,Physics,0.11537911546030145
interdisciplinary studies,Political Science,0.3488189825566801
interdisciplinary studies,"Env Sci, Policy, & Mgmt",0.5290613914402916
interdisciplinary studies,Statistics,0.24472384351629944
interdisciplinary studies,Molecular & Cell Biology,0.12395558084076858
interdisciplinary studies,English,0.3865017516707007
interdisciplinary studies,Music,0.2537140237234977
interdisciplinary studies,Anthropology,1.3688453057299093
interdisciplinary studies,Biology,0.0
interdisciplinary studies,Integrative Biology,0.4931903039518953
interdisciplinary studies,Electrical Engineering,0.09868795358794627
interdisciplinary studies,Public Health,1.3858372295317993
interdisciplinary studies,Nutritional Science & Tox,0.5410595791552129
interdisciplinary studies,Philosophy,0.7470558426676569
interdisciplinary studies,Mechanical Engineering,0.12628225517370212
interdisciplinary studies,Education,1.2911432045517117
math,Computer Science,1.4131499924154007
math,Mathematics,6.237009662447673
math,Business Admin-Undergrad,0.15309293936044283
math,Economics,0.2476070113379882
math,Chemistry,0.17171730347415068
math,Psychology,0.4749097780751229
math,Sociology,0.2780271351175907
math,Physical Education,0.4716887909276198
math,History,0.486928763382714
math,Physics,1.049877156294131
math,Political Science,0.23511353082947628
math,"Env Sci, Policy, & Mgmt",0.5943364036334154
math,Statistics,1.6701244320727895
math,Molecular & Cell Biology,0.5639587901186072
math,English,0.3907691211686422
math,Music,1.1970713190823703
math,Anthropology,0.461319579901615
math,Biology,0.09804187493336511
math,Integrative Biology,0.1994542491060977
math,Electrical Engineering,1.1973308186095941
math,Public Health,0.10008130510701706
math,Nutritional Science & Tox,0.6564401077069238
math,Philosophy,1.384724171043546
math,Mechanical Engineering,0.12767653874817514
math,Education,1.0153101224717018
conservation and resource studies,Computer Science,0.020766685098193544
conservation and resource studies,Mathematics,0.20352250170771072
conservation and resource studies,Business Admin-Undergrad,0.5337529637092935
conservation and resource studies,Economics,0.2213520095717492
conservation and resource studies,Chemistry,0.2763166761487602
conservation and resource studies,Psychology,0.23157421881220422
conservation and resource studies,Sociology,0.7456396094101205
conservation and resource studies,Physical Education,1.2650198538414168
conservation and resource studies,History,0.34823782964990485
conservation and resource studies,Physics,0.1877106929189168
conservation and resource studies,Political Science,0.25221992985767844
conservation and resource studies,"Env Sci, Policy, & Mgmt",14.345530960796399
conservation and resource studies,Statistics,0.19907104529688824
conservation and resource studies,Molecular & Cell Biology,0.06722125830704963
conservation and resource studies,English,0.9222415739526602
conservation and resource studies,Music,0.9172627704837114
conservation and resource studies,Anthropology,0.9897685741374752
conservation and resource studies,Biology,0.5258760465968991
conservation and resource studies,Integrative Biology,2.032678413478894
conservation and resource studies,Electrical Engineering,0.0
conservation and resource studies,Public Health,0.7515411710066695
conservation and resource studies,Nutritional Science & Tox,1.4084028029989497
conservation and resource studies,Philosophy,0.0
conservation and resource studies,Mechanical Engineering,0.0
conservation and resource studies,Education,1.08918209415746
industrial engineering operations research,Computer Science,0.6679244023418984
industrial engineering operations research,Mathematics,0.9205239681830896
industrial engineering operations research,Business Admin-Undergrad,0.2888717962932165
industrial engineering operations research,Economics,0.4449627131187203
industrial engineering operations research,Chemistry,0.046287742518117146
industrial engineering operations research,Psychology,0.23275571992859304
industrial engineering operations research,Sociology,0.049962926208773385
industrial engineering operations research,Physical Education,0.5594485761784389
industrial engineering operations research,History,0.35001455327056763
industrial engineering operations research,Physics,1.4464577374415173
industrial engineering operations research,Political Science,0.06337669155862583
industrial engineering operations research,"Env Sci, Policy, & Mgmt",0.0
industrial engineering operations research,Statistics,0.46686899908913077
industrial engineering operations research,Molecular & Cell Biology,0.13512844782131403
industrial engineering operations research,English,0.0
industrial engineering operations research,Music,0.6453598778046111
industrial engineering operations research,Anthropology,0.3979273655205768
industrial engineering operations research,Biology,0.0
industrial engineering operations research,Integrative Biology,0.0
industrial engineering operations research,Electrical Engineering,0.7530830744032565
industrial engineering operations research,Public Health,0.0
industrial engineering operations research,Nutritional Science & Tox,0.23593142193094654
industrial engineering operations research,Philosophy,0.13573208479307486
industrial engineering operations research,Mechanical Engineering,1.7896429121810538
industrial engineering operations research,Education,0.4691739195678271
american studies,Computer Science,0.08719794595404891
american studies,Mathematics,0.08011665087206286
american studies,Business Admin-Undergrad,0.9050974221336304
american studies,Economics,0.2323606352698113
american studies,Chemistry,0.0
american studies,Psychology,0.6320372018238597
american studies,Sociology,1.7219904443251133
american studies,Physical Education,2.974571728791157
american studies,History,1.9496370143099473
american studies,Physics,0.0
american studies,Political Science,0.26476372743496973
american studies,"Env Sci, Policy, & Mgmt",0.5354305931134429
american studies,Statistics,0.48760030455490033
american studies,Molecular & Cell Biology,0.0
american studies,English,0.7920883145251412
american studies,Music,0.4814407614172943
american studies,Anthropology,0.31169798968840917
american studies,Biology,0.0
american studies,Integrative Biology,0.5615186231494935
american studies,Electrical Engineering,0.0
american studies,Public Health,0.6762154256253871
american studies,Nutritional Science & Tox,0.6160198760896828
american studies,Philosophy,0.0
american studies,Mechanical Engineering,0.0
american studies,Education,3.430053024762303
materials science and engineering,Computer Science,0.49542832962699535
materials science and engineering,Mathematics,1.158677875547889
materials science and engineering,Business Admin-Undergrad,0.3116635160007547
materials science and engineering,Economics,0.24003493148055738
materials science and engineering,Chemistry,1.2484950734244444
materials science and engineering,Psychology,0.3515679057710418
materials science and engineering,Sociology,0.26952477624549315
materials science and engineering,Physical Education,0.7133319293257693
materials science and engineering,History,0.37763038040934643
materials science and engineering,Physics,3.1211638518004117
materials science and engineering,Political Science,0.1367541087576954
materials science and engineering,"Env Sci, Policy, & Mgmt",0.3456965870675096
materials science and engineering,Statistics,0.2878311627411889
materials science and engineering,Molecular & Cell Biology,0.0
materials science and engineering,English,0.09091655883336484
materials science and engineering,Music,0.49734155720722334
materials science and engineering,Anthropology,0.5366543369864659
materials science and engineering,Biology,0.0
materials science and engineering,Integrative Biology,0.0
materials science and engineering,Electrical Engineering,1.3928582366944635
materials science and engineering,Public Health,0.11642485768412628
materials science and engineering,Nutritional Science & Tox,0.0
materials science and engineering,Philosophy,0.0
materials science and engineering,Mechanical Engineering,3.564635254297676
materials science and engineering,Education,0.8436521856449003
microbial biology,Computer Science,0.27273579762294187
microbial biology,Mathematics,0.5163612562266084
microbial biology,Business Admin-Undergrad,0.19608267384751668
microbial biology,Economics,0.10571235366214446
microbial biology,Chemistry,1.6495268242819932
microbial biology,Psychology,0.331782698952758
microbial biology,Sociology,0.5341491020137954
microbial biology,Physical Education,0.5437285335420199
microbial biology,History,0.2078874316394887
microbial biology,Physics,0.9711658274047393
microbial biology,Political Science,0.0
microbial biology,"Env Sci, Policy, & Mgmt",3.6539081687620407
microbial biology,Statistics,0.3169050175635312
microbial biology,Molecular & Cell Biology,4.253679745357001
microbial biology,English,0.4004001984984552
microbial biology,Music,0.9856405406470425
microbial biology,Anthropology,0.23634473830919106
microbial biology,Biology,1.004582605377834
microbial biology,Integrative Biology,2.043700912052783
microbial biology,Electrical Engineering,0.0
microbial biology,Public Health,2.948253719334389
microbial biology,Nutritional Science & Tox,2.9427082808114426
microbial biology,Philosophy,0.16123326436025862
microbial biology,Mechanical Engineering,0.0
microbial biology,Education,0.9288695781342842
nst nutritional science,Computer Science,0.07918136060020893
nst nutritional science,Mathematics,1.5196893897674948
nst nutritional science,Business Admin-Undergrad,0.5740162145697464
nst nutritional science,Economics,0.39386376928960276
nst nutritional science,Chemistry,5.209312132167971
nst nutritional science,Psychology,0.8829700859226626
nst nutritional science,Sociology,0.44225248231249736
nst nutritional science,Physical Education,0.25724790834246103
nst nutritional science,History,0.14753301600221777
nst nutritional science,Physics,1.8290691389583056
nst nutritional science,Political Science,0.0
nst nutritional science,"Env Sci, Policy, & Mgmt",0.48620552245623927
nst nutritional science,Statistics,1.9397653897638722
nst nutritional science,Molecular & Cell Biology,0.5980523561640093
nst nutritional science,English,0.4262324693693233
nst nutritional science,Music,1.0492302529468518
nst nutritional science,Anthropology,0.8805747507971473
nst nutritional science,Biology,8.95617798584835
nst nutritional science,Integrative Biology,0.5438881459495309
nst nutritional science,Electrical Engineering,0.0
nst nutritional science,Public Health,0.9551845850858962
nst nutritional science,Nutritional Science & Tox,3.580069060526363
nst nutritional science,Philosophy,0.34327082089603445
nst nutritional science,Mechanical Engineering,0.17407940982009257
nst nutritional science,Education,1.1865559772296015
mcb biochemistry and molecular biology,Computer Science,0.45142476847935203
mcb biochemistry and molecular biology,Mathematics,0.27650988163047596
mcb biochemistry and molecular biology,Business Admin-Undergrad,0.5020392597647625
mcb biochemistry and molecular biology,Economics,0.7819068917424133
mcb biochemistry and molecular biology,Chemistry,1.877047765562268
mcb biochemistry and molecular biology,Psychology,0.37754582984279367
mcb biochemistry and molecular biology,Sociology,0.1350721867161322
mcb biochemistry and molecular biology,Physical Education,0.20624185755042135
mcb biochemistry and molecular biology,History,0.7885385338049571
mcb biochemistry and molecular biology,Physics,1.1901289449893622
mcb biochemistry and molecular biology,Political Science,0.08566780376200457
mcb biochemistry and molecular biology,"Env Sci, Policy, & Mgmt",0.5197369377980489
mcb biochemistry and molecular biology,Statistics,0.1803080272344229
mcb biochemistry and molecular biology,Molecular & Cell Biology,14.24719800201551
mcb biochemistry and molecular biology,English,0.911255624168898
mcb biochemistry and molecular biology,Music,1.246212177829594
mcb biochemistry and molecular biology,Anthropology,0.6723600313968366
mcb biochemistry and molecular biology,Biology,0.5715728616804917
mcb biochemistry and molecular biology,Integrative Biology,1.8895424380832841
mcb biochemistry and molecular biology,Electrical Engineering,0.29084587701091286
mcb biochemistry and molecular biology,Public Health,1.4586562629390531
mcb biochemistry and molecular biology,Nutritional Science & Tox,2.072942286482937
mcb biochemistry and molecular biology,Philosophy,0.5504170059195036
mcb biochemistry and molecular biology,Mechanical Engineering,0.0
mcb biochemistry and molecular biology,Education,0.8455916159567276
sustainable environmental design,Computer Science,0.31323484877808866
sustainable environmental design,Mathematics,0.34884512328670836
sustainable environmental design,Business Admin-Undergrad,0.4503987171903515
sustainable environmental design,Economics,1.031983127687872
sustainable environmental design,Chemistry,0.3788936324916875
sustainable environmental design,Psychology,0.1270165784853946
sustainable environmental design,Sociology,0.47714014913065256
sustainable environmental design,Physical Education,0.6244678053440832
sustainable environmental design,History,0.23875702705695334
sustainable environmental design,Physics,1.0295779073325275
sustainable environmental design,Political Science,0.08646286458578188
sustainable environmental design,"Env Sci, Policy, & Mgmt",2.2730954240123484
sustainable environmental design,Statistics,0.6369349685949162
sustainable environmental design,Molecular & Cell Biology,0.1843515715056442
sustainable environmental design,English,0.11496409411643581
sustainable environmental design,Music,0.2515555904203589
sustainable environmental design,Anthropology,0.9500400443635115
sustainable environmental design,Biology,0.0
sustainable environmental design,Integrative Biology,0.44009510649628514
sustainable environmental design,Electrical Engineering,0.14677257134541427
sustainable environmental design,Public Health,0.14721936760521767
sustainable environmental design,Nutritional Science & Tox,0.32187395845799666
sustainable environmental design,Philosophy,0.3703501895978098
sustainable environmental design,Mechanical Engineering,0.37562378453059414
sustainable environmental design,Education,0.42671966698512354
nst physiology and metabolism,Computer Science,0.031795624075213434
nst physiology and metabolism,Mathematics,0.1558054384834936
nst physiology and metabolism,Business Admin-Undergrad,0.6286329245759116
nst physiology and metabolism,Economics,0.0677818847963232
nst physiology and metabolism,Chemistry,0.6345977549375025
nst physiology and metabolism,Psychology,0.49638473742284395
nst physiology and metabolism,Sociology,0.22832798402144105
nst physiology and metabolism,Physical Education,1.4720111853663493
nst physiology and metabolism,History,0.08886379849874516
nst physiology and metabolism,Physics,1.820210164755196
nst physiology and metabolism,Political Science,0.09654273221883936
nst physiology and metabolism,"Env Sci, Policy, & Mgmt",0.7809518754478455
nst physiology and metabolism,Statistics,0.3047953051048211
nst physiology and metabolism,Molecular & Cell Biology,1.2350600101388496
nst physiology and metabolism,English,0.38509993184598834
nst physiology and metabolism,Music,1.2639690870991867
nst physiology and metabolism,Anthropology,0.3030845737384704
nst physiology and metabolism,Biology,2.5765201536892635
nst physiology and metabolism,Integrative Biology,5.896818369945044
nst physiology and metabolism,Electrical Engineering,0.0
nst physiology and metabolism,Public Health,2.1369692142280687
nst physiology and metabolism,Nutritional Science & Tox,28.392451843358366
nst physiology and metabolism,Philosophy,0.0
nst physiology and metabolism,Mechanical Engineering,0.0
nst physiology and metabolism,Education,0.9529335568424262
rhetoric,Computer Science,0.12885155793209851
rhetoric,Mathematics,0.0789250646386201
rhetoric,Business Admin-Undergrad,0.12737654009779625
rhetoric,Economics,0.20601423253055712
rhetoric,Chemistry,0.14287240210316474
rhetoric,Psychology,0.7184271040315627
rhetoric,Sociology,0.7710813808598097
rhetoric,Physical Education,0.7849099565567217
rhetoric,History,0.6302099305606547
rhetoric,Physics,0.1941155197114258
rhetoric,Political Science,0.4890484860429395
rhetoric,"Env Sci, Policy, & Mgmt",1.3846010285171118
rhetoric,Statistics,0.205863495661349
rhetoric,Molecular & Cell Biology,0.5213617278145187
rhetoric,English,0.7803074734517139
rhetoric,Music,0.5691362701898933
rhetoric,Anthropology,0.9211861847484218
rhetoric,Biology,0.6525831885328449
rhetoric,Integrative Biology,0.16595012327200254
rhetoric,Electrical Engineering,0.16603406364796208
rhetoric,Public Health,0.1665394945875297
rhetoric,Nutritional Science & Tox,0.3641146354209884
rhetoric,Philosophy,2.0947628834206826
rhetoric,Mechanical Engineering,0.0
rhetoric,Education,1.9308784931295353
linguistics,Computer Science,0.32468547336064507
linguistics,Mathematics,0.1591029080810278
linguistics,Business Admin-Undergrad,0.32096866254801837
linguistics,Economics,0.06921642204068983
linguistics,Chemistry,0.07200315502818223
linguistics,Psychology,1.0861933596667674
linguistics,Sociology,0.07772010743586971
linguistics,Physical Education,0.870253340722016
linguistics,History,0.6352115966762154
linguistics,Physics,0.0
linguistics,Political Science,0.0
linguistics,"Env Sci, Policy, & Mgmt",0.19936998936697642
linguistics,Statistics,0.3112459993927538
linguistics,Molecular & Cell Biology,0.4203996154440881
linguistics,English,0.7865003899076799
linguistics,Music,1.0038931432516174
linguistics,Anthropology,0.4642485931073395
linguistics,Biology,0.0
linguistics,Integrative Biology,0.8363359387120762
linguistics,Electrical Engineering,0.0
linguistics,Public Health,0.5035837098241969
linguistics,Nutritional Science & Tox,0.0
linguistics,Philosophy,1.2668327914020319
linguistics,Mechanical Engineering,0.0
linguistics,Education,2.1894782913165267
peace and conflict studies,Computer Science,0.1676654493583659
peace and conflict studies,Mathematics,0.16431939687056973
peace and conflict studies,Business Admin-Undergrad,0.39779067030541293
peace and conflict studies,Economics,0.4289148775636189
peace and conflict studies,Chemistry,0.0
peace and conflict studies,Psychology,0.22436125134100443
peace and conflict studies,Sociology,1.2040246151950307
peace and conflict studies,Physical Education,1.2256175960988154
peace and conflict studies,History,1.9681146192099135
peace and conflict studies,Physics,0.0
peace and conflict studies,Political Science,1.2218194962777702
peace and conflict studies,"Env Sci, Policy, & Mgmt",0.9265801964842265
peace and conflict studies,Statistics,0.10715026208603001
peace and conflict studies,Molecular & Cell Biology,0.10854580234826866
peace and conflict studies,English,0.13538121465623998
peace and conflict studies,Music,0.14811538179122224
peace and conflict studies,Anthropology,2.0777027199721916
peace and conflict studies,Biology,0.0
peace and conflict studies,Integrative Biology,0.1727513578323305
peace and conflict studies,Electrical Engineering,0.0
peace and conflict studies,Public Health,0.6934595348398778
peace and conflict studies,Nutritional Science & Tox,0.18951868319043247
peace and conflict studies,Philosophy,1.0903069106328964
peace and conflict studies,Mechanical Engineering,0.0
peace and conflict studies,Education,1.7587612504018002
music,Computer Science,0.34669804782577357
music,Mathematics,0.4247238647925743
music,Business Admin-Undergrad,0.20563754990364566
music,Economics,0.2217271824693284
music,Chemistry,0.38442362430300686
music,Psychology,0.46393343497631423
music,Sociology,0.08298926726203036
music,Physical Education,0.4223879850962019
music,History,0.19379336847748946
music,Physics,0.7312232924722777
music,Political Science,0.21053951772018073
music,"Env Sci, Policy, & Mgmt",0.638659796446755
music,Statistics,0.6646948461607963
music,Molecular & Cell Biology,0.7855772475035715
music,English,0.2799408167468013
music,Music,31.23979340694864
music,Anthropology,0.16524102466532425
music,Biology,0.3511782412867428
music,Integrative Biology,0.3572146721278699
music,Electrical Engineering,0.17869767867195918
music,Public Health,0.7169666377158058
music,Nutritional Science & Tox,1.175658271994886
music,Philosophy,1.3527197603106442
music,Mechanical Engineering,0.0
music,Education,0.0
ethnic studies,Computer Science,0.07156332882234626
ethnic studies,Mathematics,0.0
ethnic studies,Business Admin-Undergrad,0.07074411337793057
ethnic studies,Economics,0.07627932224892348
ethnic studies,Chemistry,0.7935041574534368
ethnic studies,Psychology,0.1596039222367495
ethnic studies,Sociology,0.8565073064361152
ethnic studies,Physical Education,0.8718679109274371
ethnic studies,History,0.4000166323092202
ethnic studies,Physics,0.32343154377574296
ethnic studies,Political Science,0.6518745417458658
ethnic studies,"Env Sci, Policy, & Mgmt",0.6591415974989833
ethnic studies,Statistics,0.0
ethnic studies,Molecular & Cell Biology,0.1158243838468406
ethnic studies,English,0.4333777658674971
ethnic studies,Music,0.15804731701337418
ethnic studies,Anthropology,0.3410805990176372
ethnic studies,Biology,0.36244051724637594
ethnic studies,Integrative Biology,0.18433526812429438
ethnic studies,Electrical Engineering,0.0
ethnic studies,Public Health,0.3699798684422671
ethnic studies,Nutritional Science & Tox,0.6066807992510054
ethnic studies,Philosophy,0.0
ethnic studies,Mechanical Engineering,0.0
ethnic studies,Education,4.289590121762991
mcb genetics,Computer Science,0.5098621735977845
mcb genetics,Mathematics,0.22307455213141145
mcb genetics,Business Admin-Undergrad,0.4320219149311013
mcb genetics,Economics,0.6987366996511181
mcb genetics,Chemistry,0.5653422795387839
mcb genetics,Psychology,0.4061138377389101
mcb genetics,Sociology,0.2615270084043806
mcb genetics,Physical Education,0.4436953908725682
mcb genetics,History,1.0178464753862206
mcb genetics,Physics,1.316759875549909
mcb genetics,Political Science,0.22116020555769728
mcb genetics,"Env Sci, Policy, & Mgmt",0.8945027416108854
mcb genetics,Statistics,0.6982254467089671
mcb genetics,Molecular & Cell Biology,15.325250076351995
mcb genetics,English,0.1470312301607829
